antecedents,consequents,frequency,frequency_antecedent,support,confidence
"https://www.krungsri.com/th/krungsri-the-coach/home,https://www.krungsri.com/th/krungsri-the-coach/life,https://www.krungsri.com/th/krungsri-the-coach/life/good-life,https://www.krungsri.com/th/plearn-plearn/salary-leaking-unawarely",https://www.krungsri.com/th/personal/loans/personal-loans/apply/personal-loan,1,1,0.00026253609871357313,1.0
"https://www.krungsri.com/th/krungsri-the-coach/home,https://www.krungsri.com/th/krungsri-the-coach/life,https://www.krungsri.com/th/krungsri-the-coach/life/good-life,https://www.krungsri.com/th/plearn-plearn/salary-leaking-unawarely,https://www.krungsri.com/th/krungsri-the-coach/life/good-life/secert-rich-million",https://www.krungsri.com/th/personal/loans/personal-loans/apply/personal-loan,1,1,0.00026253609871357313,1.0
"https://www.krungsri.com/th/krungsri-the-coach/home,https://www.krungsri.com/th/krungsri-the-coach/life,https://www.krungsri.com/th/krungsri-the-coach/life/good-life,https://www.krungsri.com/th/plearn-plearn/salary-leaking-unawarely,https://www.krungsri.com/th/krungsri-the-coach/life/good-life/secert-rich-million,https://www.krungsri.com/th/krungsri-the-coach/life/good-life/future-million-dca",https://www.krungsri.com/th/personal/loans/personal-loans/apply/personal-loan,1,1,0.00026253609871357313,1.0
"https://www.krungsri.com/th/krungsri-the-coach/home,https://www.krungsri.com/th/krungsri-the-coach/life,https://www.krungsri.com/th/krungsri-the-coach/life/good-life,https://www.krungsri.com/th/plearn-plearn/salary-leaking-unawarely,https://www.krungsri.com/th/krungsri-the-coach/life/good-life/secert-rich-million,https://www.krungsri.com/th/krungsri-the-coach/life/good-life/future-million-dca,https://www.krungsri.com/th/krungsri-the-coach/loan",https://www.krungsri.com/th/personal/loans/personal-loans/apply/personal-loan,1,1,0.00026253609871357313,1.0
"https://www.krungsri.com/th/krungsri-the-coach/home,https://www.krungsri.com/th/krungsri-the-coach/life,https://www.krungsri.com/th/krungsri-the-coach/life/good-life,https://www.krungsri.com/th/plearn-plearn/salary-leaking-unawarely,https://www.krungsri.com/th/krungsri-the-coach/life/good-life/secert-rich-million,https://www.krungsri.com/th/krungsri-the-coach/life/good-life/future-million-dca,https://www.krungsri.com/th/krungsri-the-coach/loan,https://www.krungsri.com/th/krungsri-the-coach/taxes",https://www.krungsri.com/th/personal/loans/personal-loans/apply/personal-loan,1,1,0.00026253609871357313,1.0
"https://www.krungsri.com/th/krungsri-the-coach/home,https://www.krungsri.com/th/krungsri-the-coach/life,https://www.krungsri.com/th/krungsri-the-coach/life/good-life,https://www.krungsri.com/th/plearn-plearn/salary-leaking-unawarely,https://www.krungsri.com/th/krungsri-the-coach/life/good-life/secert-rich-million,https://www.krungsri.com/th/krungsri-the-coach/life/good-life/future-million-dca,https://www.krungsri.com/th/krungsri-the-coach/loan,https://www.krungsri.com/th/krungsri-the-coach/taxes,https://www.krungsri.com/th/krungsri-the-coach/investments",https://www.krungsri.com/th/personal/loans/personal-loans/apply/personal-loan,1,1,0.00026253609871357313,1.0
"https://www.krungsri.com/th/krungsri-the-coach/home,https://www.krungsri.com/th/krungsri-the-coach/life,https://www.krungsri.com/th/krungsri-the-coach/life/good-life,https://www.krungsri.com/th/plearn-plearn/salary-leaking-unawarely,https://www.krungsri.com/th/krungsri-the-coach/life/good-life/secert-rich-million,https://www.krungsri.com/th/krungsri-the-coach/life/good-life/future-million-dca,https://www.krungsri.com/th/krungsri-the-coach/loan,https://www.krungsri.com/th/krungsri-the-coach/taxes,https://www.krungsri.com/th/krungsri-the-coach/investments,https://www.krungsri.com/th/krungsri-the-coach/investments/investment-direction",https://www.krungsri.com/th/personal/loans/personal-loans/apply/personal-loan,1,1,0.00026253609871357313,1.0
"https://www.krungsri.com/th/krungsri-the-coach/home,https://www.krungsri.com/th/krungsri-the-coach/life,https://www.krungsri.com/th/krungsri-the-coach/life/good-life,https://www.krungsri.com/th/plearn-plearn/salary-leaking-unawarely,https://www.krungsri.com/th/krungsri-the-coach/life/good-life/secert-rich-million,https://www.krungsri.com/th/krungsri-the-coach/life/good-life/future-million-dca,https://www.krungsri.com/th/krungsri-the-coach/loan,https://www.krungsri.com/th/krungsri-the-coach/taxes,https://www.krungsri.com/th/krungsri-the-coach/investments,https://www.krungsri.com/th/krungsri-the-coach/investments/investment-direction,https://www.krungsri.com/th/krungsri-the-coach/investments/investment-knowledge",https://www.krungsri.com/th/personal/loans/personal-loans/apply/personal-loan,1,1,0.00026253609871357313,1.0
"https://www.krungsri.com/th/krungsri-the-coach/home,https://www.krungsri.com/th/krungsri-the-coach/life,https://www.krungsri.com/th/krungsri-the-coach/life/good-life,https://www.krungsri.com/th/plearn-plearn/salary-leaking-unawarely,https://www.krungsri.com/th/krungsri-the-coach/life/good-life/secert-rich-million,https://www.krungsri.com/th/krungsri-the-coach/life/good-life/future-million-dca,https://www.krungsri.com/th/krungsri-the-coach/loan,https://www.krungsri.com/th/krungsri-the-coach/taxes,https://www.krungsri.com/th/krungsri-the-coach/investments,https://www.krungsri.com/th/krungsri-the-coach/investments/investment-direction,https://www.krungsri.com/th/krungsri-the-coach/investments/investment-knowledge,https://www.krungsri.com/th/krungsri-the-coach/life/good-life/how-to-manage-money-effectively",https://www.krungsri.com/th/personal/loans/personal-loans/apply/personal-loan,1,1,0.00026253609871357313,1.0
"https://www.krungsri.com/th/krungsri-the-coach/home,https://www.krungsri.com/th/krungsri-the-coach/life,https://www.krungsri.com/th/krungsri-the-coach/life/good-life,https://www.krungsri.com/th/plearn-plearn/salary-leaking-unawarely,https://www.krungsri.com/th/krungsri-the-coach/life/good-life/secert-rich-million,https://www.krungsri.com/th/krungsri-the-coach/life/good-life/future-million-dca,https://www.krungsri.com/th/krungsri-the-coach/loan,https://www.krungsri.com/th/krungsri-the-coach/taxes,https://www.krungsri.com/th/krungsri-the-coach/investments,https://www.krungsri.com/th/krungsri-the-coach/investments/investment-direction,https://www.krungsri.com/th/krungsri-the-coach/investments/investment-knowledge,https://www.krungsri.com/th/krungsri-the-coach/life/good-life/how-to-manage-money-effectively,https://www.krungsri.com/th/krungsri-the-coach/life/good-life/become-a-millionaire",https://www.krungsri.com/th/personal/loans/personal-loans/apply/personal-loan,1,1,0.00026253609871357313,1.0
"https://www.krungsri.com/th/krungsri-the-coach/home,https://www.krungsri.com/th/krungsri-the-coach/life,https://www.krungsri.com/th/krungsri-the-coach/life/good-life,https://www.krungsri.com/th/plearn-plearn/salary-leaking-unawarely,https://www.krungsri.com/th/krungsri-the-coach/life/good-life/secert-rich-million,https://www.krungsri.com/th/krungsri-the-coach/life/good-life/future-million-dca,https://www.krungsri.com/th/krungsri-the-coach/loan,https://www.krungsri.com/th/krungsri-the-coach/taxes,https://www.krungsri.com/th/krungsri-the-coach/investments,https://www.krungsri.com/th/krungsri-the-coach/investments/investment-direction,https://www.krungsri.com/th/krungsri-the-coach/investments/investment-knowledge,https://www.krungsri.com/th/krungsri-the-coach/life/good-life/how-to-manage-money-effectively,https://www.krungsri.com/th/krungsri-the-coach/life/good-life/become-a-millionaire,https://www.krungsri.com/th/krungsri-the-coach/life/good-life/investment-for-salaryman",https://www.krungsri.com/th/personal/loans/personal-loans/apply/personal-loan,1,1,0.00026253609871357313,1.0
"https://www.krungsri.com/th/krungsri-the-coach/home,https://www.krungsri.com/th/krungsri-the-coach/life,https://www.krungsri.com/th/krungsri-the-coach/life/good-life,https://www.krungsri.com/th/plearn-plearn/salary-leaking-unawarely,https://www.krungsri.com/th/krungsri-the-coach/life/good-life/secert-rich-million,https://www.krungsri.com/th/krungsri-the-coach/life/good-life/future-million-dca,https://www.krungsri.com/th/krungsri-the-coach/loan,https://www.krungsri.com/th/krungsri-the-coach/taxes,https://www.krungsri.com/th/krungsri-the-coach/investments,https://www.krungsri.com/th/krungsri-the-coach/investments/investment-direction,https://www.krungsri.com/th/krungsri-the-coach/investments/investment-knowledge,https://www.krungsri.com/th/krungsri-the-coach/life/good-life/how-to-manage-money-effectively,https://www.krungsri.com/th/krungsri-the-coach/life/good-life/become-a-millionaire,https://www.krungsri.com/th/krungsri-the-coach/life/good-life/investment-for-salaryman,https://www.krungsri.com/th/krungsri-the-coach/life/good-life/the-benefits-of-saving-money",https://www.krungsri.com/th/personal/loans/personal-loans/apply/personal-loan,1,1,0.00026253609871357313,1.0
"https://www.krungsri.com/th/krungsri-the-coach/home,https://www.krungsri.com/th/krungsri-the-coach/life,https://www.krungsri.com/th/krungsri-the-coach/life/good-life,https://www.krungsri.com/th/plearn-plearn/salary-leaking-unawarely,https://www.krungsri.com/th/krungsri-the-coach/life/good-life/secert-rich-million,https://www.krungsri.com/th/krungsri-the-coach/life/good-life/future-million-dca,https://www.krungsri.com/th/krungsri-the-coach/loan,https://www.krungsri.com/th/krungsri-the-coach/taxes,https://www.krungsri.com/th/krungsri-the-coach/investments,https://www.krungsri.com/th/krungsri-the-coach/investments/investment-direction,https://www.krungsri.com/th/krungsri-the-coach/investments/investment-knowledge,https://www.krungsri.com/th/krungsri-the-coach/life/good-life/how-to-manage-money-effectively,https://www.krungsri.com/th/krungsri-the-coach/life/good-life/become-a-millionaire,https://www.krungsri.com/th/krungsri-the-coach/life/good-life/investment-for-salaryman,https://www.krungsri.com/th/krungsri-the-coach/life/good-life/the-benefits-of-saving-money,https://www.krungsri.com/th/krungsri-the-coach/life/good-life/how-to-make-one-million-2022",https://www.krungsri.com/th/personal/loans/personal-loans/apply/personal-loan,1,1,0.00026253609871357313,1.0
"https://www.krungsri.com/th/krungsri-the-coach/home,https://www.krungsri.com/th/krungsri-the-coach/life,https://www.krungsri.com/th/krungsri-the-coach/life/good-life/settle-inflation",https://www.krungsri.com/th/personal/loans/personal-loans/revolving-loan/ifin-apply-kma,1,1,0.00026253609871357313,1.0
"https://www.krungsri.com/th/krungsri-the-coach/home,https://www.krungsri.com/th/krungsri-the-coach/life,https://www.krungsri.com/th/krungsri-the-coach/life/good-life/settle-inflation,https://www.krungsri.com/th/krungsri-the-coach/loan/borrowing/in-debt-how-to-get-loan",https://www.krungsri.com/th/personal/loans/personal-loans/revolving-loan/ifin-apply-kma,1,1,0.00026253609871357313,1.0
"https://www.krungsri.com/th/krungsri-the-coach/home,https://www.krungsri.com/th/krungsri-the-coach/life/children",https://www.krungsri.com/th/personal/deposit/savings-account,1,2,0.00026253609871357313,0.5
"https://www.krungsri.com/th/krungsri-the-coach/home,https://www.krungsri.com/th/krungsri-the-coach/life/children",https://www.krungsri.com/th/personal/loans/personal-loans/apply/personal-loan-credit-card,1,2,0.00026253609871357313,0.5
"https://www.krungsri.com/th/krungsri-the-coach/home,https://www.krungsri.com/th/krungsri-the-coach/life/children,https://www.krungsri.com/th/krungsri-the-coach/life/children/handle-child-naughty",https://www.krungsri.com/th/personal/deposit/savings-account,1,1,0.00026253609871357313,1.0
"https://www.krungsri.com/th/krungsri-the-coach/home,https://www.krungsri.com/th/krungsri-the-coach/life/children,https://www.krungsri.com/th/krungsri-the-coach/life/children/handle-child-naughty,https://www.krungsri.com/th/krungsri-the-coach/life/family-insurance",https://www.krungsri.com/th/personal/deposit/savings-account,1,1,0.00026253609871357313,1.0
"https://www.krungsri.com/th/krungsri-the-coach/home,https://www.krungsri.com/th/krungsri-the-coach/life/good-life",https://www.krungsri.com/th/personal/digital-banking/internet-banking,1,1,0.00026253609871357313,1.0
"https://www.krungsri.com/th/krungsri-the-coach/home,https://www.krungsri.com/th/krungsri-the-coach/life/good-life,https://www.krungsri.com/th/krungsri-the-coach/investments",https://www.krungsri.com/th/personal/digital-banking/internet-banking,1,1,0.00026253609871357313,1.0
"https://www.krungsri.com/th/krungsri-the-coach/home,https://www.krungsri.com/th/krungsri-the-coach/life/good-life/how-to-have-money-left-over",https://www.krungsri.com/th/personal/digital-banking/kma/services/recommend,1,1,0.00026253609871357313,1.0
"https://www.krungsri.com/th/krungsri-the-coach/home,https://www.krungsri.com/th/krungsri-the-coach/life/good-life/salary-management",https://www.krungsri.com/th/personal/banking-services/bill-payment/auto-debit-for-payment,1,3,0.00026253609871357313,0.3333333333333333
"https://www.krungsri.com/th/krungsri-the-coach/home,https://www.krungsri.com/th/krungsri-the-coach/life/good-life/salary-management",https://www.krungsri.com/th/personal/banking-services/western-union/western-union-on-kma,1,3,0.00026253609871357313,0.3333333333333333
"https://www.krungsri.com/th/krungsri-the-coach/home,https://www.krungsri.com/th/krungsri-the-coach/life/good-life/salary-management",https://www.krungsri.com/th/personal/loans/home-loans/friend-relationship,1,3,0.00026253609871357313,0.3333333333333333
"https://www.krungsri.com/th/krungsri-the-coach/home,https://www.krungsri.com/th/krungsri-the-coach/life/good-life/salary-management,https://www.krungsri.com/th/krungsri-the-coach/life/good-life/prepare-happy-all-ages",https://www.krungsri.com/th/personal/loans/home-loans/friend-relationship,1,1,0.00026253609871357313,1.0
"https://www.krungsri.com/th/krungsri-the-coach/home,https://www.krungsri.com/th/krungsri-the-coach/life/good-life/salary-management,https://www.krungsri.com/th/krungsri-the-coach/life/good-life/prepare-happy-all-ages,https://www.krungsri.com/th/plearn-plearn/good-habit-junejune",https://www.krungsri.com/th/personal/loans/home-loans/friend-relationship,1,1,0.00026253609871357313,1.0
"https://www.krungsri.com/th/krungsri-the-coach/home,https://www.krungsri.com/th/krungsri-the-coach/life/good-life/salary-management,https://www.krungsri.com/th/krungsri-the-coach/life/good-life/prepare-happy-all-ages,https://www.krungsri.com/th/plearn-plearn/good-habit-junejune,https://www.krungsri.com/th/plearn-plearn/investor-cope-with-inflation",https://www.krungsri.com/th/personal/loans/home-loans/friend-relationship,1,1,0.00026253609871357313,1.0
"https://www.krungsri.com/th/krungsri-the-coach/home,https://www.krungsri.com/th/krungsri-the-coach/loan",https://www.krungsri.com/th/personal/card/krungsri-boarding-card,1,13,0.00026253609871357313,0.07692307692307693
"https://www.krungsri.com/th/krungsri-the-coach/home,https://www.krungsri.com/th/krungsri-the-coach/loan",https://www.krungsri.com/th/personal/digital-banking/kma/home,1,13,0.00026253609871357313,0.07692307692307693
